Date,Price,Open,High,Low,Vol.,Change %
May 22 2017,19678.28,19670.48,19722.93,19618.73,808.62M,0.02%
May 23 2017,19613.28,19647.74,19693.02,19585.54,859.79M,-0.33%
May 24 2017,19742.98,19777.56,19782.81,19690.10,1.04B,0.66%
May 25 2017,19813.13,19737.21,19850.93,19720.12,979.88M,0.36%
May 26 2017,19686.84,19798.49,19801.59,19686.49,870.74M,-0.64%
May 28 2017,19686.00,19688.50,19688.50,19686.00,-,-0.00%
May 29 2017,19682.57,19697.18,19736.62,19627.19,693.75M,-0.02%
May 30 2017,19677.85,19681.11,19691.44,19570.13,748.02M,-0.02%
May 31 2017,19650.57,19630.33,19673.51,19589.25,1.29B,-0.14%
Jun 01 2017,19860.03,19692.16,19887.66,19686.32,1.07B,1.07%
Jun 02 2017,20177.28,19970.23,20239.81,19967.00,1.55B,1.60%
Jun 04 2017,20122.50,20125.00,20125.00,20120.00,-,-0.27%
Jun 05 2017,20170.82,20135.42,20224.54,20104.13,1.02B,0.24%
Jun 06 2017,19979.90,20122.26,20152.95,19948.02,1.05B,-0.95%
Jun 07 2017,19984.62,19951.68,20023.24,19908.07,1.02B,0.02%
Jun 08 2017,19909.26,20048.28,20061.22,19896.35,1.29B,-0.38%
Jun 09 2017,20013.26,19953.06,20096.01,19927.07,1.50B,0.52%
