Date,Price,Open,High,Low,Vol.,Change %
May 12 2015,15043.15,15127.02,15127.02,15026.19,189.07M,-0.72%
May 13 2015,14980.72,15053.53,15095.54,14948.28,191.79M,-0.42%
May 14 2015,15028.12,14999.61,15036.82,14983.97,183.19M,0.32%
May 15 2015,15108.12,15020.34,15108.12,14990.72,163.16M,0.53%
May 19 2015,15121.02,15115.84,15159.08,15063.32,177.61M,0.09%
May 20 2015,15072.83,15146.70,15187.02,15051.70,150.69M,-0.32%
May 21 2015,15203.61,15092.25,15230.72,15092.25,173.03M,0.87%
May 22 2015,15200.76,15196.80,15218.02,15139.16,122.90M,-0.02%
May 25 2015,15187.40,15192.59,15205.34,15172.15,37.86M,-0.09%
May 26 2015,15050.81,15181.02,15188.65,14974.30,148.93M,-0.90%
May 27 2015,15110.47,15066.70,15144.40,15016.42,147.68M,0.40%
May 28 2015,15107.00,15110.59,15161.29,15005.03,148.95M,-0.02%
May 29 2015,15014.09,15096.97,15118.57,14956.00,281.16M,-0.62%
Jun 01 2015,15074.13,15040.88,15078.58,14982.35,139.63M,0.40%
Jun 02 2015,15104.74,15075.90,15155.65,15049.54,149.22M,0.20%
Jun 03 2015,15154.68,15119.45,15182.22,15104.04,154.33M,0.33%
Jun 04 2015,15019.39,15096.19,15114.51,14957.57,153.52M,-0.89%
Jun 05 2015,14957.16,14995.31,15060.90,14946.00,153.57M,-0.41%
Jun 08 2015,14743.33,14939.12,14939.12,14714.72,153.65M,-1.43%
Jun 09 2015,14817.71,14742.10,14840.12,14687.00,156.71M,0.50%
Jun 10 2015,14889.04,14860.93,14953.03,14843.48,166.02M,0.48%
Jun 11 2015,14830.88,14894.19,14921.47,14810.66,152.42M,-0.39%
Jun 12 2015,14741.15,14798.31,14798.31,14725.25,141.00M,-0.61%
Jun 15 2015,14756.05,14684.22,14784.53,14651.36,147.92M,0.10%
Jun 16 2015,14753.05,14743.70,14753.99,14683.38,162.53M,-0.02%
Jun 17 2015,14732.98,14773.03,14825.13,14659.89,162.17M,-0.14%
Jun 18 2015,14770.64,14731.55,14781.45,14685.15,149.85M,0.26%
Jun 19 2015,14653.12,14680.26,14746.39,14584.43,482.10M,-0.80%
Jun 22 2015,14790.48,14644.92,14827.20,14644.92,150.37M,0.94%
Jun 23 2015,14904.91,14814.37,14923.76,14814.37,145.32M,0.77%
Jun 24 2015,14947.51,14901.23,14995.33,14871.88,170.67M,0.29%
Jun 25 2015,14897.50,14957.24,14957.24,14861.68,149.49M,-0.33%
Jun 26 2015,14808.09,14886.34,14886.34,14782.47,142.47M,-0.60%
Jun 29 2015,14490.15,14738.48,14738.48,14482.16,162.38M,-2.15%
Jun 30 2015,14553.33,14542.08,14607.90,14492.23,180.53M,0.44%
Jul 02 2015,14637.99,14588.16,14663.41,14560.27,173.44M,0.58%
Jul 03 2015,14682.39,14637.07,14682.39,14622.30,51.35M,0.30%
Jul 06 2015,14593.57,14594.64,14670.26,14524.64,194.85M,-0.60%
Jul 07 2015,14624.50,14602.37,14625.11,14389.10,194.13M,0.21%
Jul 08 2015,14412.07,14599.99,14599.99,14379.92,166.32M,-1.45%
Jul 09 2015,14278.49,14451.50,14558.69,14275.54,188.52M,-0.93%
Jul 10 2015,14411.07,14338.06,14419.52,14338.06,156.18M,0.93%
Jul 13 2015,14533.22,14499.36,14566.02,14453.26,166.20M,0.85%
Jul 14 2015,14599.40,14527.03,14613.45,14453.68,153.72M,0.46%
Jul 15 2015,14662.28,14608.86,14706.34,14541.74,158.32M,0.43%
Jul 16 2015,14731.08,14713.68,14748.00,14693.99,155.61M,0.47%
Jul 17 2015,14642.84,14738.30,14738.30,14597.56,145.24M,-0.60%
Jul 20 2015,14425.55,14630.51,14630.51,14405.06,159.51M,-1.48%
Jul 21 2015,14376.24,14452.45,14511.99,14335.76,158.80M,-0.34%
Jul 22 2015,14307.12,14334.96,14361.01,14231.10,189.87M,-0.48%
Jul 23 2015,14265.37,14339.29,14339.29,14168.90,192.10M,-0.29%
Jul 24 2015,14186.24,14260.13,14275.47,14145.27,213.18M,-0.55%
Jul 27 2015,14001.37,14101.04,14112.13,13956.05,190.02M,-1.30%
Jul 28 2015,14077.36,14031.16,14104.30,13938.90,189.40M,0.54%
Jul 29 2015,14301.80,14079.38,14303.81,14059.28,207.64M,1.59%
Jul 30 2015,14382.78,14308.68,14386.75,14226.57,208.09M,0.57%
Jul 31 2015,14468.44,14420.60,14501.58,14391.60,191.98M,0.60%
Aug 04 2015,14491.05,14465.83,14515.79,14424.89,177.55M,0.16%
Aug 05 2015,14502.99,14538.38,14622.35,14484.69,174.76M,0.08%
Aug 06 2015,14405.91,14499.43,14499.43,14378.62,221.73M,-0.67%
Aug 07 2015,14302.70,14397.92,14458.11,14265.03,175.11M,-0.72%
Aug 10 2015,14466.39,14346.69,14471.13,14343.09,175.19M,1.14%
Aug 11 2015,14414.67,14408.48,14414.67,14264.32,195.19M,-0.36%
Aug 12 2015,14339.53,14359.62,14359.62,14182.46,214.90M,-0.52%
Aug 13 2015,14238.40,14322.23,14340.57,14223.62,169.97M,-0.71%
Aug 14 2015,14277.88,14251.78,14304.38,14224.53,170.58M,0.28%
Aug 17 2015,14251.53,14267.24,14267.24,14184.58,145.43M,-0.18%
Aug 18 2015,14193.87,14217.69,14227.44,14125.54,155.04M,-0.40%
Aug 19 2015,14036.63,14187.62,14187.62,14013.99,216.71M,-1.11%
Aug 20 2015,13737.00,14022.14,14022.14,13736.96,220.46M,-2.13%
Aug 21 2015,13473.67,13664.84,13697.53,13468.72,242.63M,-1.92%
Aug 24 2015,13052.74,13350.97,13396.76,12705.17,318.86M,-3.12%
Aug 25 2015,13150.93,13314.57,13445.63,13134.33,242.92M,0.75%
Aug 26 2015,13381.59,13318.99,13393.22,13061.90,229.14M,1.75%
Aug 27 2015,13766.67,13465.57,13845.66,13465.57,269.53M,2.88%
Aug 28 2015,13865.07,13734.67,13866.27,13710.09,217.02M,0.71%
Aug 31 2015,13859.12,13832.85,13888.19,13653.87,274.56M,-0.04%
